LocalAuthorityCode,LocalAuthorityName,SiteCode,SiteName,SiteType,DateClosed,DateOpened,Latitude,Longitude,LatitudeWGS84,LongitudeWGS84,DataOwner,DataManager,SiteLink,SpeciesCode,SpeciesDescription,DateMeasurementStarted,DateMeasurementFinished
11,Greenwich,GR7,Greenwich - Blackheath,Roadside,,2002/3/8 11:00,51.472504,-0.012381,6705303.668,-1378.246616,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR7,PM10,PM10 Particulate,2008/8/7 8:00,
11,Greenwich,GR4,Greenwich - Eltham,Suburban,,1995/1/1 0:00,51.45258,0.070766,6701743.738,7877.635085,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR4,NO2,Nitrogen Dioxide,2001/11/20 11:00,
11,Greenwich,GR4,Greenwich - Eltham,Suburban,,1995/1/1 0:00,51.45258,0.070766,6701743.738,7877.635085,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR4,O3,Ozone,1995/10/2 11:00,
11,Greenwich,GR4,Greenwich - Eltham,Suburban,,1995/1/1 0:00,51.45258,0.070766,6701743.738,7877.635085,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR4,PM10,PM10 Particulate,2008/7/29 12:00,
11,Greenwich,GN0,Greenwich - A206 Burrage Grove,Roadside,,2004/10/7 0:00,51.490532,0.074003,6708526.17,8237.976277,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN0,PM25,PM2.5 Particulate,2008/6/19 0:00,
11,Greenwich,GR4,Greenwich - Eltham,Suburban,,1995/1/1 0:00,51.45258,0.070766,6701743.738,7877.635085,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR4,SO2,Sulphur Dioxide,1995/10/1 0:00,
3,Bexley,GB6,Greenwich - Falconwood,Roadside,,2000/10/18 9:15,51.4563,0.085606,6702408.293,9529.616329,Bexley,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GB6,NO2,Nitrogen Dioxide,2008/1/1 0:00,
3,Bexley,GB6,Greenwich - Falconwood,Roadside,,2000/10/18 9:15,51.4563,0.085606,6702408.293,9529.616329,Bexley,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GB6,O3,Ozone,2004/9/30 14:00,
3,Bexley,GB6,Greenwich - Falconwood,Roadside,,2000/10/18 9:15,51.4563,0.085606,6702408.293,9529.616329,Bexley,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GB6,PM10,PM10 Particulate,2011/3/4 10:00,
3,Bexley,GB0,Greenwich - Falconwood FDMS,Roadside,,2009/3/16 0:00,51.4563,0.085606,6702408.293,9529.616329,Bexley,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GB0,PM10,PM10 Particulate,2009/3/16 0:00,2015/7/9 0:00
11,Greenwich,GR4,Greenwich - Eltham,Suburban,,1995/1/1 0:00,51.45258,0.070766,6701743.738,7877.635085,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR4,PM25,PM2.5 Particulate,2008/5/10 13:00,
11,Greenwich,GN4,Greenwich - Fiveways Sidcup Rd A20,Roadside,,2011/1/24 0:00,51.43466271,0.064222467,6702412.549,4535.536335,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN4,NO2,Nitrogen Dioxide,2011/1/24 0:00,
11,Greenwich,GN4,Greenwich - Fiveways Sidcup Rd A20,Roadside,,2011/1/24 0:00,51.43466271,0.064222467,6702412.549,4535.536335,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN4,PM10,PM10 Particulate,2011/1/24 0:00,2022/8/11 0:00
11,Greenwich,GN6,Greenwich - John Harrison Way,Roadside,,2018/7/2 0:00,51.49377467,0.010779624,6709105.931,1199.982222,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN6,NO2,Nitrogen Dioxide,2018/7/17 9:00,
11,Greenwich,GN6,Greenwich - John Harrison Way,Roadside,,2018/7/2 0:00,51.49377467,0.010779624,6709105.931,1199.982222,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN6,PM10,PM10 Particulate,2018/7/2 0:00,
11,Greenwich,GN6,Greenwich - John Harrison Way,Roadside,,2018/7/2 0:00,51.49377467,0.010779624,6709105.931,1199.982222,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN6,PM25,PM2.5 Particulate,2018/7/2 0:00,
11,Greenwich,GN2,Greenwich - Millennium Village,Industrial,2016/10/20 0:00,2004/8/1 0:00,51.492571,0.017697,6708890.721,1970.021029,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN2,NO2,Nitrogen Dioxide,2008/1/1 0:00,2016/10/20 0:00
11,Greenwich,GN2,Greenwich - Millennium Village,Industrial,2016/10/20 0:00,2004/8/1 0:00,51.492571,0.017697,6708890.721,1970.021029,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN2,PM10,PM10 Particulate,2004/8/1 0:00,2016/10/20 0:00
11,Greenwich,GN2,Greenwich - Millennium Village,Industrial,2016/10/20 0:00,2004/8/1 0:00,51.492571,0.017697,6708890.721,1970.021029,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN2,PM25,PM2.5 Particulate,2004/8/1 0:00,2016/10/20 0:00
11,Greenwich,GN3,Greenwich - Plumstead High Street,Roadside,,2006/1/27 0:00,51.486957,0.095111,6707887.038,10587.70809,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN3,NO2,Nitrogen Dioxide,2008/1/1 0:00,
11,Greenwich,GN3,Greenwich - Plumstead High Street,Roadside,,2006/1/27 0:00,51.486957,0.095111,6707887.038,10587.70809,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN3,O3,Ozone,2006/1/27 14:00,
11,Greenwich,GN3,Greenwich - Plumstead High Street,Roadside,,2006/1/27 0:00,51.486957,0.095111,6707887.038,10587.70809,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN3,PM10,PM10 Particulate,2006/1/27 10:00,
11,Greenwich,GN3,Greenwich - Plumstead High Street,Roadside,,2006/1/27 0:00,51.486957,0.095111,6707887.038,10587.70809,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN3,PM25,PM2.5 Particulate,2006/1/27 10:00,
11,Greenwich,GR5,Greenwich - Trafalgar Road,Roadside,2015/12/2 0:00,1996/11/27 0:00,51.48344907,-0.000145563,6707265.296,-12.1338245,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR5,NO2,Nitrogen Dioxide,2008/1/1 0:00,2015/12/2 0:00
11,Greenwich,GR5,Greenwich - Trafalgar Road,Roadside,2015/12/2 0:00,1996/11/27 0:00,51.48344907,-0.000145563,6707265.296,-12.1338245,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR5,PM10,PM10 Particulate,1996/11/27 0:00,2015/12/2 0:00
11,Greenwich,GN5,Greenwich - Trafalgar Road (Hoskins St),Roadside,,2017/10/12 0:00,51.48390725,0.000407397,6707265.296,-12.1338245,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN5,NO2,Nitrogen Dioxide,2017/12/4 11:25,
11,Greenwich,GN5,Greenwich - Trafalgar Road (Hoskins St),Roadside,,2017/10/12 0:00,51.48390725,0.000407397,6707265.296,-12.1338245,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GN5,PM10,PM10 Particulate,2017/10/12 0:00,
11,Greenwich,TL4,Greenwich - Tunnel Avenue,Roadside,,2020/12/4 0:00,51.495057,0.004107468,6709055.391,-16687.45959,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=TL4,NO2,Nitrogen Dioxide,2021/8/16 7:00,
11,Greenwich,GR9,Greenwich - Westhorne Avenue,Roadside,,2004/10/1 0:00,51.456357,0.040725,6702418.476,4533.486263,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR9,NO2,Nitrogen Dioxide,2008/1/1 0:00,
11,Greenwich,GR9,Greenwich - Westhorne Avenue,Roadside,,2004/10/1 0:00,51.456357,0.040725,6702418.476,4533.486263,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR9,O3,Ozone,2006/5/26 12:00,
11,Greenwich,GR9,Greenwich - Westhorne Avenue,Roadside,,2004/10/1 0:00,51.456357,0.040725,6702418.476,4533.486263,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR9,PM10,PM10 Particulate,2004/11/1 0:00,
11,Greenwich,GR9,Greenwich - Westhorne Avenue,Roadside,,2004/10/1 0:00,51.456357,0.040725,6702418.476,4533.486263,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR9,PM25,PM2.5 Particulate,2004/11/1 0:00,
11,Greenwich,GR8,Greenwich - Woolwich Flyover,Roadside,,2004/7/8 0:00,51.486884,0.017901,6707873.988,1992.730205,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR8,NO2,Nitrogen Dioxide,2002/12/7 8:40,
11,Greenwich,GR8,Greenwich - Woolwich Flyover,Roadside,,2004/7/8 0:00,51.486884,0.017901,6707873.988,1992.730205,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR8,PM10,PM10 Particulate,2004/7/8 0:00,
11,Greenwich,GR8,Greenwich - Woolwich Flyover,Roadside,,2004/7/8 0:00,51.486884,0.017901,6707873.988,1992.730205,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR8,PM10,PM10 Particulate,2004/7/8 0:00,
11,Greenwich,GR8,Greenwich - Woolwich Flyover,Roadside,,2004/7/8 0:00,51.486884,0.017901,6707873.988,1992.730205,Greenwich,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=GR8,PM25,PM2.5 Particulate,2021/8/24 0:00,
12,Hackney,HN0,Hackney - Amhurst Road,Roadside,2022/7/18 0:00,2022/4/1 0:00,51.55005599,-0.063301603,,,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HN0,NO2,Nitrogen Dioxide,2023/2/11 12:00,2022/7/18 0:00
12,Hackney,HN0,Hackney - Amhurst Road,Roadside,2022/7/18 0:00,2022/4/1 0:00,51.55005599,-0.063301603,,,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HN0,PM10,PM10 Particulate,2022/4/1 0:00,2022/7/18 0:00
12,Hackney,HK4,Hackney - Clapton,Urban Background,2011/8/31 0:00,1993/10/8 16:15,51.558884,-0.056388,6720755.665,-6277.083447,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK4,CO,Carbon Monoxide,1996/1/1 0:00,2011/8/31 0:00
12,Hackney,HK4,Hackney - Clapton,Urban Background,2011/8/31 0:00,1993/10/8 16:15,51.558884,-0.056388,6720755.665,-6277.083447,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK4,NO2,Nitrogen Dioxide,2001/11/6 14:00,2011/8/31 0:00
12,Hackney,HK4,Hackney - Clapton,Urban Background,2011/8/31 0:00,1993/10/8 16:15,51.558884,-0.056388,6720755.665,-6277.083447,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK4,O3,Ozone,1996/1/1 0:00,2011/8/31 0:00
12,Hackney,HN1,Hackney - Homerton Library,Roadside,2022/7/18 0:00,2022/4/1 0:00,51.54874721,-0.041880697,,,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HN1,NO2,Nitrogen Dioxide,2022/4/1 0:00,2022/7/18 0:00
12,Hackney,HN1,Hackney - Homerton Library,Roadside,2022/7/18 0:00,2022/4/1 0:00,51.54874721,-0.041880697,,,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HN1,PM10,PM10 Particulate,2022/4/1 0:00,2022/7/18 0:00
12,Hackney,HK6,Hackney - Old Street,Roadside,,2000/5/31 23:00,51.526454,-0.08491,6714951.022,-9452.137963,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK6,NO2,Nitrogen Dioxide,2000/6/1 0:00,
12,Hackney,HK6,Hackney - Old Street,Roadside,,2000/5/31 23:00,51.526454,-0.08491,6714951.022,-9452.137963,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK6,O3,Ozone,2006/5/24 12:00,
12,Hackney,HK6,Hackney - Old Street,Roadside,,2000/5/31 23:00,51.526454,-0.08491,6714951.022,-9452.137963,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK6,PM10,PM10 Particulate,2000/5/31 23:00,
12,Hackney,HK6,Hackney - Old Street,Roadside,,2000/5/31 23:00,51.526454,-0.08491,6714951.022,-9452.137963,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK6,PM25,PM2.5 Particulate,2022/2/28 0:00,
12,Hackney,HK9,Hackney - Queensbridge Road,Roadside,2022/7/18 0:00,2022/2/1 0:00,51.539324,-0.070078971,6717254.127,-7801.1553,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK9,NO2,Nitrogen Dioxide,2022/1/1 0:00,2022/7/18 0:00
12,Hackney,HK9,Hackney - Queensbridge Road,Roadside,2022/7/18 0:00,2022/2/1 0:00,51.539324,-0.070078971,6717254.127,-7801.1553,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HK9,PM10,PM10 Particulate,2022/1/1 0:00,2022/7/18 0:00
13,Hammersmith and Fulham,HF1,Hammersmith and Fulham - Broadway,Roadside,2009/1/20 0:00,1999/8/23 18:15,51.49276634,-0.223601338,6708925.646,-24891.18712,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF1,NO2,Nitrogen Dioxide,2008/1/1 0:00,2009/1/20 0:00
13,Hammersmith and Fulham,HF1,Hammersmith and Fulham - Broadway,Roadside,2009/1/20 0:00,1999/8/23 18:15,51.49276634,-0.223601338,6708925.646,-24891.18712,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF1,PM10,PM10 Particulate,2008/10/17 9:00,2009/1/20 0:00
13,Hammersmith and Fulham,HF1,Hammersmith and Fulham - Broadway,Roadside,2009/1/20 0:00,1999/8/23 18:15,51.49276634,-0.223601338,6708925.646,-24891.18712,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF1,SO2,Sulphur Dioxide,2001/5/11 0:00,2007/3/27 0:00
13,Hammersmith and Fulham,HF2,Hammersmith and Fulham - Brook Green,Urban Background,2009/1/21 0:00,2003/7/28 12:00,51.49649618,-0.220502981,6709592.546,-24546.27957,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF2,NO2,Nitrogen Dioxide,2008/1/1 0:00,2009/1/21 0:00
13,Hammersmith and Fulham,HF2,Hammersmith and Fulham - Brook Green,Urban Background,2009/1/21 0:00,2003/7/28 12:00,51.49649618,-0.220502981,6709592.546,-24546.27957,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF2,PM10,PM10 Particulate,2003/7/28 12:00,2009/1/21 0:00
13,Hammersmith and Fulham,HF3,Hammersmith and Fulham - Scrubs Lane,Kerbside,2005/10/27 14:00,2005/3/30 12:00,51.53088951,-0.237011005,6715744.69,-26383.94443,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF3,NO2,Nitrogen Dioxide,2005/3/20 12:00,2005/10/27 14:00
13,Hammersmith and Fulham,HF3,Hammersmith and Fulham - Scrubs Lane,Kerbside,2005/10/27 14:00,2005/3/30 12:00,51.53088951,-0.237011005,6715744.69,-26383.94443,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF3,PM10,PM10 Particulate,2005/3/30 12:00,2005/10/27 14:00
13,Hammersmith and Fulham,HF4,Hammersmith and Fulham - Shepherds Bush,Roadside,2017/10/27 0:00,2011/10/31 0:00,51.50456257,-0.224670007,6711035.013,-25010.15078,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF4,NO2,Nitrogen Dioxide,2011/10/31 0:00,2017/10/27 0:00
13,Hammersmith and Fulham,HF4,Hammersmith and Fulham - Shepherds Bush,Roadside,2017/10/27 0:00,2011/10/31 0:00,51.50456257,-0.224670007,6711035.013,-25010.15078,Hammersmith and Fulham,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HF4,PM10,PM10 Particulate,2011/10/31 0:00,2017/10/27 0:00
14,Haringey,HG4,Haringey  - Priory Park South,Urban Background,,2012/10/25 0:00,51.5839769,-0.125400278,6725249.882,-13959.49515,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG4,NO2,Nitrogen Dioxide,2012/10/25 0:00,
14,Haringey,HG4,Haringey  - Priory Park South,Urban Background,,2012/10/25 0:00,51.5839769,-0.125400278,6725249.882,-13959.49515,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG4,O3,Ozone,2012/10/25 0:00,
14,Haringey,HG3,Haringey - Bounds Green,Roadside,2001/3/11 23:45,1999/6/21 0:15,51.60594995,-0.12344112,6729187.363,-13741.40266,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG3,NO2,Nitrogen Dioxide,1999/6/21 0:15,2001/3/11 23:45
14,Haringey,HG3,Haringey - Bounds Green,Roadside,2001/3/11 23:45,1999/6/21 0:15,51.60594995,-0.12344112,6729187.363,-13741.40266,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG3,PM10,PM10 Particulate,1999/6/21 0:15,2001/3/11 23:45
14,Haringey,HG3,Haringey - Bounds Green,Roadside,2001/3/11 23:45,1999/6/21 0:15,51.60594995,-0.12344112,6729187.363,-13741.40266,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG3,SO2,Sulphur Dioxide,1999/5/1 0:00,2011/2/4 0:00
14,Haringey,HG1,Haringey - Haringey Town Hall,Roadside,,1994/11/29 12:00,51.599302,-0.068218,6727995.876,-7593.993023,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG1,NO2,Nitrogen Dioxide,2001/11/26 17:00,
14,Haringey,HG1,Haringey - Haringey Town Hall,Roadside,,1994/11/29 12:00,51.599302,-0.068218,6727995.876,-7593.993023,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG1,NO2,Nitrogen Dioxide,2001/11/26 17:00,
14,Haringey,HG1,Haringey - Haringey Town Hall,Roadside,,1994/11/29 12:00,51.599302,-0.068218,6727995.876,-7593.993023,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG1,PM10,PM10 Particulate,2010/6/21 13:00,2014/5/7 0:00
12,Hackney,CW3,Tower Hamlets - Jubilee Park,Urban Background,,2022/1/17 0:00,51.50298787,-0.018021991,,,Hackney,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=CW3,PM25,PM2.5 Particulate,2022/1/1 10:00,
14,Haringey,HG1,Haringey - Haringey Town Hall,Roadside,,1994/11/29 12:00,51.599302,-0.068218,6727995.876,-7593.993023,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG1,SO2,Sulphur Dioxide,1999/5/1 0:00,2011/2/4 0:00
14,Haringey,HG2,Haringey - Priory Park,Urban Background,2012/10/25 0:00,1996/3/29 0:00,51.586029,-0.126486,6725617.529,-14080.35711,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG2,NO2,Nitrogen Dioxide,2008/8/14 11:00,2012/10/25 0:00
14,Haringey,HG2,Haringey - Priory Park,Urban Background,2012/10/25 0:00,1996/3/29 0:00,51.586029,-0.126486,6725617.529,-14080.35711,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG2,O3,Ozone,1996/3/20 12:00,2012/10/25 0:00
14,Haringey,HG2,Haringey - Priory Park,Urban Background,2012/10/25 0:00,1996/3/29 0:00,51.586029,-0.126486,6725617.529,-14080.35711,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG2,PM10,PM10 Particulate,1996/3/29 0:00,2012/4/24 0:00
15,Harrow,HR2,Harrow - Pinner Road,Roadside,2023/7/31 0:00,2003/6/16 0:00,51.588417,-0.362989,6726045.376,-40407.75064,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR2,NO2,Nitrogen Dioxide,2008/1/1 0:00,2023/7/31 0:00
15,Harrow,HR2,Harrow - Pinner Road,Roadside,2023/7/31 0:00,2003/6/16 0:00,51.588417,-0.362989,6726045.376,-40407.75064,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR2,PM10,PM10 Particulate,2003/6/16 0:00,2023/7/31 0:00
15,Harrow,HR1,Harrow - Stanmore,Urban Background,2023/8/14 0:00,1999/4/10 10:00,51.617327,-0.298775,6731226.833,-33259.48086,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR1,NO2,Nitrogen Dioxide,2006/3/21 14:30,2023/8/14 0:00
15,Harrow,HR1,Harrow - Stanmore,Urban Background,2023/8/14 0:00,1999/4/10 10:00,51.617327,-0.298775,6731226.833,-33259.48086,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR1,PM10,PM10 Particulate,1999/4/10 10:00,2023/8/14 0:00
15,Harrow,HR1,Harrow - Stanmore,Urban Background,2023/8/14 0:00,1999/4/10 10:00,51.617327,-0.298775,6731226.833,-33259.48086,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR1,PM25,PM2.5 Particulate,2008/12/16 10:00,2018/1/1 0:00
15,Harrow,HR1,Harrow - Stanmore,Urban Background,2023/8/14 0:00,1999/4/10 10:00,51.617327,-0.298775,6731226.833,-33259.48086,Harrow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HR1,SO2,Sulphur Dioxide,2000/2/24 14:00,2011/4/7 0:00
16,Havering,HV2,Havering - Harold Hill,Suburban,2000/11/12 14:45,1998/3/31 23:00,51.60659922,0.225359558,6729303.738,25086.91128,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV2,PM10,PM10 Particulate,1998/3/31 23:00,2000/11/12 14:45
16,Havering,HV1,Havering - Rainham,Roadside,,1995/12/8 0:00,51.52078746,0.205460706,6713943.193,22876.15536,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV1,NO2,Nitrogen Dioxide,1995/12/1 0:00,
16,Havering,HV1,Havering - Rainham,Roadside,,1995/12/8 0:00,51.52078746,0.205460706,6713943.193,22876.15536,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV1,PM10,PM10 Particulate,2013/3/13 0:00,
14,Haringey,HG1,Haringey - Haringey Town Hall,Roadside,,1994/11/29 12:00,51.599302,-0.068218,6727995.876,-7593.993023,Haringey,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HG1,PM25,PM2.5 Particulate,2009/2/18 0:00,2016/2/10 0:00
16,Havering,HV3,Havering - Romford,Roadside,,1998/12/22 10:00,51.572976,0.179079,6723279.281,19934.98309,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV3,NO2,Nitrogen Dioxide,2008/1/1 0:00,
16,Havering,HV3,Havering - Romford,Roadside,,1998/12/22 10:00,51.572976,0.179079,6723279.281,19934.98309,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV3,PM10,PM10 Particulate,2008/11/14 0:00,
16,Havering,HV3,Havering - Romford,Roadside,,1998/12/22 10:00,51.572976,0.179079,6723279.281,19934.98309,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV3,SO2,Sulphur Dioxide,1998/12/20 9:00,2009/6/11 0:00
17,Hillingdon,LH2,Heathrow Airport,Industrial,2011/2/24 0:00,1999/1/1 0:00,51.47923389,-0.440530703,6706511.868,-49036.68097,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH2,CO,Carbon Monoxide,1999/1/1 0:00,2007/12/11 12:45
17,Hillingdon,LH2,Heathrow Airport,Industrial,2011/2/24 0:00,1999/1/1 0:00,51.47923389,-0.440530703,6706511.868,-49036.68097,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH2,NO2,Nitrogen Dioxide,1999/1/1 0:00,2011/2/24 0:00
17,Hillingdon,LH2,Heathrow Airport,Industrial,2011/2/24 0:00,1999/1/1 0:00,51.47923389,-0.440530703,6706511.868,-49036.68097,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH2,O3,Ozone,1999/1/1 0:00,2007/12/11 12:45
17,Hillingdon,LH2,Heathrow Airport,Industrial,2011/2/24 0:00,1999/1/1 0:00,51.47923389,-0.440530703,6706511.868,-49036.68097,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH2,PM10,PM10 Particulate,2007/1/1 0:00,2011/2/24 0:00
17,Hillingdon,LH0,Hillingdon - Harlington,Urban Background,,2004/1/1 0:00,51.48878,-0.441627,6708212.944,-49161.69276,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH0,CO,Carbon Monoxide,2004/1/1 0:00,2008/3/3 0:00
17,Hillingdon,LH0,Hillingdon - Harlington,Urban Background,,2004/1/1 0:00,51.48878,-0.441627,6708212.944,-49161.69276,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH0,NO2,Nitrogen Dioxide,2004/1/1 0:00,
17,Hillingdon,LH0,Hillingdon - Harlington,Urban Background,,2004/1/1 0:00,51.48878,-0.441627,6708212.944,-49161.69276,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH0,O3,Ozone,2004/1/1 0:00,
17,Hillingdon,LH0,Hillingdon - Harlington,Urban Background,,2004/1/1 0:00,51.48878,-0.441627,6708212.944,-49161.69276,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH0,PM10,PM10 Particulate,2007/1/1 0:00,
16,Havering,HV1,Havering - Rainham,Roadside,,1995/12/8 0:00,51.52078746,0.205460706,6713943.193,22876.15536,Havering,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HV1,PM25,PM2.5 Particulate,2013/3/13 0:00,
17,Hillingdon,HI2,Hillingdon - Hillingdon Hospital,Roadside,2011/6/1 0:00,2002/9/25 11:30,51.526115,-0.459128,6714890.366,-51109.89517,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI2,NO2,Nitrogen Dioxide,2008/9/4 12:00,2011/6/1 0:00
